,uuid,axis_x,axis_y,axis_z,origin_x,origin_y,origin_z,fraction
7544,9a44e556-5f81-4de5-a0b6-d2e91820ead6,0,0,1,-6.879166921,4.2214377721,-136.5249938965,0.3193227511
7545,364ee512-aa33-44a8-b581-c7ac07b99325,0,0,1,0.0,0.0,0.0,0.8748578328
7546,9cf3061b-6372-45b7-8198-717282be6cc4,0,1,0,0.0,0.0,0.0,0.9957305114
7547,3700a90d-989e-4105-9d9e-d7b135448051,1,0,0,-46.9098567963,75.8633816583,20.9836797714,0.1656519331
7548,25e8d802-6c90-4beb-be4d-8ea823b846ec,0,0,1,0.0,0.0,0.0,0.2232743561
7549,ea66c85c-189e-4078-b620-78c100804214,0,1,0,0.0,0.0,0.0,1.0
7550,ab29f7e0-af72-4fc6-a1ae-91489fc7f003,0,0,1,-43.60548985,25.8881617486,-30.0,0.3547095118
7551,2c27c37a-6f37-46f7-8e3e-a65dd84540ba,0,1,0,0.0,0.0,0.0,0.7672343335
7552,2b66dc25-b5a8-4116-bc12-158326174f77,0,0,1,48.5479971313,15.7538455083,-1.6872997284,0.6235814896
7553,cb0b0515-5237-45c2-8e81-614d3bca85cb,1,0,0,0.0,0.0,0.0,0.4765367287
7554,5916d1e7-3d73-4364-b567-f8669da3b8d6,0,1,0,26.1129402887,-5.0,-25.6854355335,0.4016912433
7555,7e136196-4991-44dd-93ba-2e08d7e990e9,0,0,1,-133.114812639,13.1233335932,-5.7149999142,0.6709429219
7556,f9f71b90-8a2e-4048-a3fc-e4f148273a75,1,0,0,0.0,0.0,0.0,0.6921561654
7557,1048ebca-fb21-451e-9629-99ddaf52959f,0,1,0,0.0,0.0,0.0,0.9332932925
7558,87224b95-1f2a-433b-a38c-e0bcd2c2b70a,0,1,0,36.0703957081,6.75,-62.2865941665,0.4088006227
7559,925c94be-33d1-4455-b2ec-674e2a75e697,0,1,0,-487.893737793,-125.039604187,-16.331681765,0.3437179761
7560,3fd70422-2b27-417e-8aaf-062e4729a85b,0,0,1,-1.3,-12.3989253044,8.1700000763,0.3905990736
7561,0436dd15-cacd-431d-9eb1-c014aabc3e6a,0,1,0,0.0,0.0,0.0,0.8881546486
7562,4460093a-82be-4f5a-91f6-81d31bdf0cfe,0,1,0,0.0,0.0,0.0,0.3712712399
7563,9cb967e3-9076-4c19-97ee-eb4296f7e228,0,1,0,54.2372881356,2.0,6.5625,0.3623877387
7564,5a273b74-9848-4ad0-a2ca-7f322c8379db,0,0,1,-22.7948717949,2.8641138872,2.2288500071,0.5965978896
7565,9ae9eecb-2561-4dc1-aaab-bf0e759ac891,0,0,1,5.9027777778,0.3461538462,3.0,0.4374658587
7566,96bb33d3-0ca4-4c8f-bc66-9e1d1f143c1c,0,1,0,27.5,7.5,16.75,0.6158601993
7567,7797be08-107d-49b6-9f4a-67da4158e7d7,1,0,0,45.0,-233.1666666667,26.5517241379,0.7620100469
7568,7eb91e8c-6d2c-4c86-a68f-2c3d755a2e2d,1,0,0,0.1153697968,5.9682760239,4.1908416748,0.1180058727
7569,81bf803f-6fe6-46b3-9588-399b8bcd74e3,0,0,1,22.1534153819,11.075626139,6.3999994993,0.6619707658
7570,4faa56e8-a4b1-4ee7-b231-87fb32b82757,0,1,0,0.0,0.0,0.0,0.6560448294
7571,04716fcd-f77f-4a86-b77b-94d8b7dc4423,0,0,1,0.0,0.0,0.0,0.9547
7572,3fba322c-e1b0-45b5-86c6-52e798641445,0,0,1,-34989.9831542969,43166.4790649414,7657.3422851562,0.1777120024
7573,e08d0aab-cc83-46af-a6d3-b887ff95fb16,0,1,0,40.9090909091,6.3499999046,-35.4545454545,0.4047945109
7574,73dfac3c-3f90-4e5c-8dfd-1f8f35b7dcba,0,0,1,0.0,0.0,0.0,0.8687847886
7575,44505700-1a7b-4816-ade4-3a13c83448b6,0,1,0,1.5384615385,0.0,15.125,0.7289276188
7576,1a9022eb-9572-4cca-886c-d086d9d0b79a,0,1,0,32.1428571429,5.0,-42.0982142857,0.8133170791
7577,706f8ea6-d571-4a7d-aa48-453e5f7e451b,0,0,1,-25.859375,-12.8571428571,-77.0,0.6141030953
7578,29225653-e6fd-443d-96f0-91c5c26eeb07,0,0,1,-1.890625,-13.0178571429,15.6750001907,0.3613905051
7579,8746972e-cd7d-4313-a255-f68ff78b2e45,0,0,1,0.0,0.0,0.0,0.7291894547
7580,2fae80b5-87f3-4dee-89cf-93086ee6eadf,0,0,1,0.5291666587,-15.6248492617,0.0,0.5733950535
7581,d0ab5a85-4111-4a96-be08-3e0518c7892c,1,0,0,0.0,0.0,0.0,0.3108587097
7582,55bbb8d5-6b93-4a9e-9040-32736fbf3b13,0,1,0,0.0,0.0,0.0,0.8525340245
7583,383e2efc-4e74-4325-b88d-f1c0f908166b,0,0,1,5.0799999237,26.67,0.7620000243,0.4793311031
7584,90a9fccf-f8ba-4c70-9d67-884b8a36aa26,0,0,1,-101.347826087,52.7750006914,6.0,0.4838266761
7585,abf89a24-7913-4d82-8866-4b56ba44cbdb,0,0,1,0.7017637889,-0.0040581818,-0.2269999981,0.4478882108
7586,2b9ff23d-3956-4130-b6af-bd7e70882d88,0,1,0,-65.0,6.0,9.7826086957,0.693851004
7587,8de86cde-62ba-4945-8ec9-e48496fac0e8,0,0,1,22.657182474,22.9553881772,17.5,0.5011758191
7588,3e0c0148-d8eb-4221-adeb-4b8320d8c4e0,1,0,0,0.0,102.1488784154,7.1997924805,0.2160810942
7589,20f36640-38aa-4de4-9740-ee6d360e81b0,1,0,0,0.0,17.7306270599,-13.4814814815,0.396130945
7590,640cbebe-70ed-4adb-b52e-43b6677ce962,0,1,0,0.0,0.0,0.0,0.8546057592
7591,c6988357-68c0-4775-af38-97748225b563,0,1,0,-18.0582859434,2.2809998989,5.9690000074,0.5015021606
7592,7f134054-0fae-43b8-9801-85d9fc308a62,0,1,0,0.0,0.0,0.0,0.908521365
7593,507d6e63-897c-44fe-9921-6a5cade30032,0,0,1,-98.5294117647,49.0384615385,-11.0,0.6839349088
7594,f91d9c6e-0e89-4726-803a-82d427fab65d,0,1,0,11.6666666667,-2.5,10.875,0.4855428214
7595,d951042c-a3a3-4847-9d9f-5520de2c056a,0,0,1,59.745,57.9791666667,3.4867453575,0.9411365787
7596,284aedd8-4945-459d-b85d-fb9a8be11c72,0,0,1,-357.0033569336,145.0599975586,-2.5,1.0
7597,72cb6bcb-dd41-430d-adb4-c81b55b6721f,0,1,0,107.2901045701,1.657908529,4.917125384,0.2002835866
7598,8a21e5b4-5874-4025-86d3-d20121e6b7a4,0,0,1,0.0,0.0,0.0,0.5188693839
7599,3312620e-9583-4776-923a-15da1dbc5e54,0,1,0,226.0530106227,-350.7883300781,1980.4195124308,0.2538688354
7600,38e84c66-5ce6-42d5-878f-8e785dac3ff2,0,1,0,0.0,0.0,0.0944242477,0.7592457568
7601,faa9ff81-58d1-454d-84f3-3aa84aefe501,0,0,1,0.0,0.0,0.0,1.0
7602,ad35b63a-14f0-46fc-acd0-870f2dd521ed,0,1,0,-5.3005952381,0.0,-10.3125,0.3242986781
7603,7d15734b-fcd9-4ab3-9af0-38cd691407de,1,0,0,0.0,0.0,0.0,1.0
7604,5343ffbf-6ccb-43eb-aab5-43b19ac2aa04,0,0,1,0.0,0.0,0.0,0.64333234
7605,71f1902a-8cb5-4cbf-8e9f-9ac9b0391a5b,0,1,0,-24.8263888889,7.5,11.4,0.5764799989
7606,1097a339-1a4e-4f22-abe2-d3e1d768e69a,1,0,0,0.0,0.0,0.0,0.5326004829
7607,42a14fc0-af68-4edb-9665-766d3ee635ad,0,1,0,112.3718726635,2.3812499046,-382.9487179487,0.9589026327
7608,71491a61-4e90-484e-911b-af3d168e6309,1,0,0,0.0,0.0,0.0,0.2350172843
7609,4a2154a9-50a5-4373-b258-cf153eabb5bb,1,0,0,164.1875,-313.234375,155.4593725204,0.7772163386
7610,78f14568-aeaf-4f10-9587-f79019dc461f,0,0,1,-7.0434782609,6.3,0.0,0.6851207472
7611,bec7ddfa-ecd0-4b15-be50-74c96581de85,0,0,1,-23.0,-23.0,5.0,0.9621493799
7612,6a92fe52-79df-44ad-9ac3-fb554027ac43,0,1,0,0.0,0.0,0.0,1.0
7613,45f56c3c-e025-40c5-8f26-b9497b873f0a,0,0,1,59.5403225806,91.3000001907,2.0,0.8008053799
7614,6c62d0c6-d0df-478f-8187-50f54fc2acdf,0,0,1,483.8546310425,602.7332109724,402.6666412354,0.4847945188
7615,2c1deb64-7bfd-4082-9c90-13936f9f6575,0,0,1,2066.3694458008,184.94090271,489.1507873535,0.7187092873
7616,fc1d026c-5f5b-4aed-9e07-a979bc6f4ee0,0,0,1,0.0,0.0,0.0,0.9914973885
7617,d487991b-2b1e-4804-88c9-819c9eb7383e,1,0,0,0.0,0.0,0.0,0.9635581307
7618,ef48b7c6-c1f3-433e-99a1-cb9303722b4b,0,1,0,0.0,0.0,0.0,0.3391606695
7619,ab7fa9c7-9416-4ebb-b419-6df1f8975ab8,0,0,1,0.0,0.0,0.0,1.0
7620,e8d40779-107d-4e6a-a904-2d29ad3ddd2f,0,1,0,90.0,10.0,90.0,0.9298631768
7621,c20b822a-e01d-47ab-be5c-8e0b7a8b45f0,0,1,0,0.2540000081,112.513195008,-0.6431543032,0.759774184
7622,68f6a996-22c6-491c-86db-c42ffa58f5d3,0,0,1,0.0,0.0,0.0,0.5822038052
7623,4d3090eb-8500-4a9b-ae8b-bd2541404ea4,1,0,0,356.5,-23.7142857143,95.7682926829,0.3707172427
7624,068463f4-2cd4-4a35-9c90-983986d01f48,0,1,0,0.0,0.0,0.0,1.0
7625,ee5c774d-a540-42ad-b9ea-6fcfd5c7064c,0,0,1,0.0,0.0,0.0,0.899417121
7626,f7b27efe-b96d-4e64-a7df-2e53a21f89f0,0,0,1,0.0,0.0,0.0,1.0
7627,9f8999de-0aa7-49e1-aeb8-bd7d77b2b47d,0,0,1,-0.0215969086,0.0374078751,41.556499958,0.8423878795
7628,fdac04fb-6c33-4804-93e1-01ad3916beb7,1,0,0,0.0,29.1846384257,-83.4651418426,0.2610465751
7629,c7e94ce5-262c-4cc9-b635-8e4bbb2a8d74,0,1,0,36.4526460311,8.5500001907,-121.1571448599,0.5845270677
7630,7a3b515e-26a6-42a1-8fab-f4d9970077ad,0,0,1,0.0,0.0,0.0,0.3658545658
7631,a56ef423-9989-4dd7-9208-4057ac6cb9fd,0,0,1,4.2625001669,-3.5229166667,0.5,0.850675796
7632,412548e1-1769-400f-9613-75c69bcd1602,0,0,1,-251.5041605632,-27.5240353208,0.400000006,0.9621349477
7633,4f206e11-8d50-4661-8490-35679616bc5c,0,0,1,157.5,234.6666666667,75.0,0.3388971777
7634,300a4df5-896a-40ee-b02a-cc88dbc20935,0,0,1,6.84375,-76.25,40.4852752686,0.2411572968
7635,2a17941d-5174-4dd9-ad8e-79d434372987,1,0,0,-0.0800018311,-34.4143871665,2.3442941308,0.5489393123
7636,4964c32c-cf55-479b-a0e8-809fc7d4fe8c,0,0,1,0.0,0.0,0.0,1.0
7637,b6aa8c3d-a59b-4af0-bfb3-a65b132f8e66,0,1,0,0.0,0.0,0.0,0.9873350715
7638,41d73d28-c7ce-4b3d-bf59-9edbc5311160,0,0,1,0.2109375,-16.7629676014,43.9650554657,0.838941915
7639,382b6551-1b71-4e61-8050-8cc1feead451,0,1,0,0.0,0.0,0.0,0.9947263691
7640,f8c68d18-1c2b-496c-bbf7-d49791835e5d,1,0,0,0.0,0.0,0.0,0.9985468397
7641,b8c0ce8d-d899-4d11-b51a-8b0e6d5b862a,0,1,0,0.0,0.0,0.0,0.3865031398
7642,2a2efc1d-2f1a-449d-92d4-602eda6706e2,0,0,1,-16.0416666667,-44.9,22.0,0.4270035996
7643,0790dd67-482a-4151-b9b7-f17be72dfbc7,0,1,0,-22.9886363636,-9.25,43.625,0.4560744657
7644,0adacf8b-d964-443b-9677-7354d4a0b588,1,0,0,0.0,-13.4517855304,3.0333332221,0.4677611175
7645,13ff789c-df31-4a2d-94dc-93a6a56bad62,0,0,1,0.0,0.0,0.0,0.2604042898
7646,4103ee0c-7d13-4ef3-b32a-771329d1a399,1,0,0,88.75,49.7355797697,-37.6967863603,0.3986758668
7647,262d09ea-d909-485b-9b14-67757088ebff,0,0,1,0.001219511,0.0,0.25,0.998314893
7648,24db81ac-5316-4475-91c6-6b5062f9845b,0,1,0,-55.7999940352,4.7624998093,-31.5847846137,0.7736873024
7649,cd7f86dd-5bf3-4fb8-af37-a00d56e2902d,1,0,0,0.0,0.0,-0.1206896552,0.7204928506
7650,dff470ab-f5d5-4345-bd83-e858d1b24047,1,0,0,0.0,0.0,0.0,0.9829850449
7651,208288f1-b806-4c1b-9c50-9120e7b4ad78,0,0,1,109.3942298969,-29.7123255283,-6.5999996662,0.2437729653
7652,239ce0ca-1c3a-4cec-9fb0-331065996c82,0,1,0,-48.8558825605,5.1500000954,0.8333333333,0.8255467977
7653,6fd985af-3053-4b73-99c6-cdd3e6ab2242,0,0,1,160.1705322266,271.0,243.5500869751,1.0
7654,fb43927d-8690-43d1-9e29-bbc43a205b37,1,0,0,-59.5012235641,-238.5124969482,23.8880004883,0.841610055
7655,3d934601-f03b-4842-a23b-e7450576765b,0,1,0,0.0,0.0,0.0,0.6195840267
7656,3e57d9e8-da98-4338-a781-5b9e0957f40e,1,0,0,-87.0,-663.3823529412,-5.5555555556,0.6633053178
7657,8f73776b-624c-47d3-a04c-9cc4dfcb8d34,0,0,1,24.0,802.9190140845,-40.0,0.4386039562
7658,e154ffc4-f863-4c93-9ab3-67751ad52730,1,0,0,0.0,0.0,0.0,0.7771785252
7659,bc792262-1886-45e1-b7bc-0428f23c0cf9,1,0,0,87.5267095566,62.9927123677,-236.5804962158,0.2275894182
7660,7242b928-bdfb-46e7-8c05-fe229e76fa7f,0,0,1,0.0,0.0,0.0,0.6136705237
7661,a6ba4763-8030-44f9-b5e1-ee5f23aec6da,0,1,0,0.0,0.0,0.0,0.4714895473
7662,0d70be4c-71af-4e91-afa2-b62a45776a20,0,1,0,122.3706466011,0.0,-56.7307692308,0.8406706757
7663,d840d204-b40f-46db-a113-4ab7dce93aed,0,0,1,102.4431818182,102.4431818182,-15.0,0.3563722106
7664,c4524a65-0027-47b2-bcc0-49d1f46ffd7f,0,0,1,12.6969070435,78.0299868584,17.499999756,0.8769657423
7665,94078746-dc3f-40f8-8e6e-5b7918d6b2ff,1,0,0,0.0,0.0,0.0,0.9963725178
7666,eea3b679-2baa-4b0e-92b9-4d72e7cc8d43,0,1,0,-41.5332770348,28.1749982834,19.321719265,0.387347892
7667,c8f3df0c-f7f2-4a6e-932f-032f98d1dc8e,0,1,0,0.0,9.0,25.0,0.3437582609
7668,51836e1c-874f-49bd-b1a3-e70bb8b98a1a,0,0,1,49.3402777778,28.5750007629,-4.7624998093,0.6012308792
7669,4c1fb601-4947-487e-81e4-0558da340ee7,1,0,0,485.0,3370.540435791,328.3651815414,0.5312928791
7670,1478fc66-c322-4137-b07b-d4664689cf5d,0,0,1,23.851806659,0.0,5.0,0.4446336543
7671,22f8adad-27f1-40d1-a7e4-358c88b17666,1,0,0,0.0,0.0,0.0,0.9999
7672,4ddebfce-7e0f-4dfd-b8b8-a6108f20493c,0,1,0,0.8333333333,0.0,36.6666666667,0.6696075219
7673,2f2636e4-9267-4707-a214-191bfed11af3,0,0,1,218.6608647886,-257.1749954224,-1.328420043,0.9683607616
7674,e304828f-3cbd-43ea-85f1-d0e600e52d91,0,1,0,-111.09375,25.0,-106.9444444444,0.4555467007
7675,910bf1aa-caf1-4ab7-acc8-7b27557da87e,0,1,0,0.0,0.0,0.0,0.8518813905
7676,939dc537-7a6e-4ca6-badb-e7f9a5e09d7e,0,0,1,269.4444444444,136.1111111111,-1.0,0.9832574151
7677,5946d085-8b41-4cc4-90be-aecb65a3df2d,0,0,1,18.75,25.2631578947,-20.7039966583,0.4133357039
7678,a09e2e94-9a51-45c3-84de-645b018fd45d,1,0,0,0.0,6.2338393927,-2.6089430537,0.4991834129
7679,7b8a34f4-dc14-45de-b3cc-f5b0ee99c4bf,0,0,1,46.2798099518,125.875005722,14.4770002365,0.4418823161
7680,f4c67dc8-75e7-43d8-ac55-c889feb60196,0,0,1,0.0,0.0,0.0,0.7006053714
7681,1952cf09-ab19-426d-bff8-14371eee690c,0,1,0,40.7877503123,3.0,12.6666666667,0.7816170369
7682,c1959c4e-f996-485a-8553-98306eac5685,0,0,1,0.0,0.0,0.0,1.0
7683,d0d869cf-a1a6-4feb-be0d-eed9b659bf41,0,0,1,10.9375,10.9375,0.0,0.336292098
7684,e6c53edb-bb77-4c9a-a3bf-439c35c68229,0,0,1,0.0,-0.4757774217,95.0,0.4257395201
7685,56db6f78-0e76-422e-a8dc-bb3862ac8d34,0,0,1,2.8378378378,0.0,-5.588162899,0.3606788718
7686,835d4038-e707-4e66-95fa-7e0b6400a175,0,1,0,0.0,0.0,0.0,0.9895734922
7687,d9e568ef-144c-496a-aef0-9ff0f42e39cc,0,1,0,40.9090909091,45.0,238.2115384615,0.5018597139
7688,0fd3ca76-9214-4e4b-911d-899b1c6a4cc0,0,0,1,21.8839285714,51.3405334685,7.75,0.3659303534
7689,4d7e7cb1-9d8e-48a9-9eb7-94e8be9a23e8,0,1,0,0.0,0.0,0.0,1.0
7690,b8b134f2-8b07-44d6-8d2a-4a9a2f839d83,0,1,0,-23.8125052452,81.5,-2.7083333333,0.2956230589
7691,e6fc968f-b028-49a2-a31e-7c9ed1379727,1,0,0,831.8501586914,-426.0352172852,398.4645214081,0.4105339694
7692,eaf546bf-15ec-4192-80ba-b7efd4908bbc,0,1,0,-15.2173913043,5.0,-2.1739130435,0.7415765242
7693,c8b45d0f-ad88-42d4-b297-2dc056eee518,0,1,0,-2.5,5.0,-17.5,0.9248916513
7694,42677ff9-ea35-4bdf-bd22-98340a410856,1,0,0,0.0,0.0,0.0,0.9703204801
7695,41725b35-aea4-45e9-bf69-6f94b4f2331e,0,1,0,0.0,0.0,0.0,0.8856507152
7696,b7b81766-fd2d-4fb6-a09c-078287bba648,0,0,1,-189.7105263158,12.8571428571,-10.0,0.5947047912
7697,1f516f5e-60c2-423a-857e-93bdedef1a67,0,0,1,-8.395334816,92.5804169998,-14.2875003815,0.4200347563
7698,b497ebd2-cc45-4efc-bd29-2596eab53ac1,0,0,1,1100.8554529043,26.3401804606,267.4694747925,0.452496336
7699,00d7c9cc-1b04-46d9-9cee-7c1a2bec4b27,0,0,1,9.375,-0.625,7.5,0.5239788322
7700,37da518c-245b-47e2-85be-1e63baf1c3fd,0,0,1,0.0,0.0,0.0,0.9907
7701,f022ad09-786f-4f6d-adf3-e4c3771c6440,1,0,0,5.8616180122,8.2047237597,5.5059575457,0.5232884752
7702,31e22980-42a7-4476-8ea4-822c5dfe5b46,1,0,0,53.0097999573,19.6752315433,9.3843930502,0.4310177145
7703,7790e921-ce73-4963-abf2-cbb1edee59f0,0,1,0,0.0,0.0,0.0,0.9445092334
7704,8ed920e8-0867-4f33-9d00-8dc9d5d22559,0,0,1,1.112101078,-12.4,22.5,0.2958218309
7705,e8b1a9b9-5b4c-4981-b3a6-e660a6620f03,0,1,0,-14.25,10.0,-5.25,0.6114518228
7706,1948cd64-23e4-4150-a590-3daf491d4878,0,1,0,0.0,0.0,0.0,0.7518298594
7707,9acd8422-61ad-4023-8996-422bd220bd63,0,1,0,0.0,0.0,0.0,0.8837657465
7708,a1954f04-f16b-40ea-8f61-1b1f54f08463,0,1,0,9.6666666667,0.5,-2.6666666667,0.777963372
7709,10a92b8a-3f05-465e-b047-cb365db1b8d8,0,0,1,0.6470212936,19.0432540178,21.4010968655,0.2036109532
7710,5075d930-03eb-4ed4-b357-f79369e875c9,0,0,1,-27.6785714286,-28.4934244704,0.0,0.2272783911
7711,ac5b08b7-3463-4a36-90a0-0240b0fadf36,0,0,1,101.0988435745,73.467856884,-124.0,0.5748095543
7712,2bd29e11-63c9-4065-83e2-cca89c00b9fd,0,0,1,0.0,0.0,0.0,0.8158
7713,088bdaea-e4a6-4ea8-9142-a6648b1852b2,0,0,1,2.3835403919,-422.3919474284,-9.9292039871,0.5045401397
7714,26c68c62-a986-45d2-b4a5-96c34441bf0c,0,0,1,0.0,0.0,0.0,0.7107624866
7715,b136c612-5a47-4066-8907-e08f284c7398,0,1,0,0.0,0.0,49.2923722744,0.278098668
7716,d15bcfdc-2f68-4b82-ac85-1ceb9f83cfea,1,0,0,12.5,25.0,116.0798611111,0.6483377858
7717,81da9adb-3390-4f3f-ba28-db567f87fd94,0,0,1,0.0,0.0,0.0,0.9418905247
7718,8529cd2f-9c21-4cd8-aa05-31780ce909d2,0,1,0,65.5544085222,26.8050005436,22.8599996567,0.4658305998
7719,8a98ccee-c57f-4b44-8659-80acc04f7155,0,1,0,-0.2049331665,136.8508667946,-2.9924488068,0.6247545838
7720,becd7a31-739d-4c2a-a869-e15f5af7062e,0,0,1,-32.5310001373,16.4440855299,87.4337215424,0.4566189089
7721,b9204513-d2e3-4115-a1ba-aa63427c90e3,0,0,1,18.9,8.7954547188,-9.0,0.4096076213
7722,dbce0738-a315-4097-b1af-77cc11cdbd5b,0,0,1,20.2517419159,-20.2468414903,5.0,0.9999617716
7723,d770b9a1-2dc8-4c52-a257-e4095c9fb08e,0,1,0,0.0,0.0,0.0,0.9534160181
7724,f6046f1e-53f8-4b47-b488-045bb9a696fe,0,1,0,-7.153e-07,-5.0,0.0,0.9674471105
7725,6a2f84ab-0b6d-4edb-a161-0d6e84dca9da,0,0,1,0.0,0.0,0.0,1.0
7726,6d7eb65b-20a1-4cb4-8d36-77017bd6669b,0,1,0,-643.4176512498,-594.7156066895,68.1789446379,0.8660171463
7727,c0dce0a0-47f1-47a9-a6ce-48a82f428ec8,0,0,1,20.9204545455,0.1312498152,-9.0499997139,0.3736233765
7728,6d78a349-8bf9-478d-b21a-ff9ae52dc8eb,0,1,0,21.0526315789,-2.5,0.0,0.688651973
7729,f074ff75-0f4b-4e2f-85dc-83b59caf6e12,0,1,0,69.6666666667,18.5,-18.2222222222,0.5210154043
7730,320b1a75-cf48-4033-896d-dcc6e1bd88a6,0,0,1,0.0,0.0,0.0,0.6329670082
7731,005b2773-d922-4812-b09f-466dacc27cb2,0,0,1,0.0,0.0,0.0,1.0
7732,5ee88997-f474-473c-b112-5158f49cc124,0,1,0,0.0,0.0,0.0,0.4794649085
7733,44969640-5d17-483c-b06d-d29abd9bd25a,0,0,1,0.0,0.0,0.0,0.7750601163
7734,d2e6ed96-5efb-4ea9-ac97-f3dbafcf6a70,0,1,0,0.0,0.0,0.0,0.9667801924
7735,54c8f8e6-a282-4a79-ae9d-86f1b442da58,0,1,0,0.0,0.0,0.0,0.994197937
7736,57f6106d-f62c-4e2a-b265-190122858791,0,1,0,-624.8247795105,-91.1000032425,-97.3556220531,0.2515629817
7737,521cec2e-e752-4249-b7b8-dfa0ccdef538,1,0,0,0.0,0.0,0.0,0.6843711937
7738,b8134708-db95-40db-acc9-5e9acb70f66d,0,1,0,12.35,0.0,-110.1639344262,0.7827911196
7739,89fd2b5c-7e9a-453f-bc9b-8e601708d77f,0,1,0,-304.9974975586,0.0,-154.8588506778,0.7790068682
7740,8926bc45-6a62-4d22-84d7-dea070f7fe3d,1,0,0,0.0,0.0,0.0,0.9011650672
7741,37452483-5ce3-4930-ae1c-1fffdd78660e,0,1,0,0.0,0.0,0.0,0.8669992201
7742,80a0367b-9812-41bd-bda6-d71628a8a83f,0,1,0,0.0,0.0,0.0,0.8409708886
7743,dd46294b-b3ae-43b1-a128-ecb1ff63e258,0,1,0,48.2599983215,-11.4289827347,215.1244667946,0.7715616873
7744,8a0b2dc2-0e56-42a8-98f1-62d0dfca2173,0,0,1,269.5727218281,56.1624989808,129.75,0.6031656374
7745,4adcbf18-d0a8-44d8-8ba9-6a985e86c55c,1,0,0,283.3178710938,551.691226051,414.3669891357,0.1665756588
7746,4e24f7fe-4cae-40ed-846b-7f43c41dc985,0,0,1,0.0,0.0,0.0,0.7386381991
7747,5efa4099-878a-4c18-86c2-ed6447c717c6,0,0,1,26.8822458734,-37.4232692321,12.6999422205,0.8822827304
7748,04a43a68-4a55-4c6c-aef8-276dc87efbdd,0,0,1,40.9713028618,8.7466082176,-6.3412618637,0.4007436252
7749,1ce36cd9-17f6-44b9-9d8c-ca97d437dffa,1,0,0,0.0,0.0,0.0,0.9994
7750,5f62cc6c-cd94-4da8-a517-f03e8bac325a,0,1,0,-37.0416651832,1.5874999762,41.0882320854,0.6532512661
7751,4f0ba8c7-128f-4b56-9afd-1f0733d811e7,0,0,1,101.4007314046,80.1681921428,68.827256918,0.4951096682
7752,34102995-6da7-42a2-be63-4bbcac82f3a9,0,0,1,82.7000007629,-12.5,0.0,1.0
7753,9c395f61-6044-4d48-9f89-7ff43039ee8f,0,1,0,11.9625,8.5,11.9035718782,0.4016377458
7754,9c4d688c-7482-4d5d-a239-17f5f5fb790d,1,0,0,0.0,17.34375,-64.7362077647,0.4499670653
7755,b8b25677-4f1f-4494-8066-c785d3ee4751,0,0,1,48.4388779088,0.0,11.875,0.3385802981
7756,d093f3ac-5eb1-4360-9f06-349320242664,0,0,1,0.0,0.0,0.0,0.8082786908
7757,7a8619ab-78b9-4270-a787-61630139583a,0,1,0,-35.447389792,-89.7957038879,-100.5220146179,0.7557288513
7758,9c3d77fb-03e9-432d-aa3f-346286657b3f,0,1,0,0.0,0.0,0.0,0.9546
7759,efe97c4e-facf-4aef-b103-e3846a0c2ac1,0,0,1,30.9375,-177.1634615385,0.0,0.5413616588
7760,4e6590fb-798e-4ff1-b379-920079fcfaa4,0,0,1,0.0,0.0,0.0,1.0
7761,9e189c0c-f20d-4083-acb4-fa21db5c1241,0,1,0,0.0,0.0,6.25,0.589914674
7762,105082d2-910f-4927-b9f6-3937be435c01,0,1,0,-9.7728378462,426.1755981445,20.3978994158,0.585593825
7763,cf635116-fff5-4744-8a1f-bfdc50127011,1,0,0,-34.4260597229,18.9286770523,46.1320029157,0.3220025069
7764,cbb170da-9e5a-4a93-9358-67938a0f536e,0,0,1,0.0,0.0,0.0,0.5450154336
7765,86d490f9-e73f-476a-a7c3-c52802cb0c0f,0,1,0,26.9429525896,6.3499999046,-25.1324232513,0.7746360047
7766,986b85ba-0970-4855-9d40-f4b86cbab669,1,0,0,8.25,16.8892837517,-23.443574554,0.5237700336
7767,e9741961-cfbd-403a-8e60-82f057bad224,0,0,1,2977.9213867188,-1298.8345404731,1566.7592773438,0.4977344514
7768,7774b84d-3be1-4c3a-992e-dfdb0eb992bb,0,1,0,26.3092823858,10.9219999313,-11.3991075243,0.32644757
7769,237e825e-8fa6-4539-885d-fadc4f6edcb0,1,0,0,447.9820251465,249.7037119548,63.0856626034,0.449640212
7770,4c906117-27f6-4541-ad9c-b43efe7bd1dc,0,0,1,0.0,0.0,0.0,1.0
7771,df56d8e1-bf62-4982-89e7-d6d46e3ec0fb,0,1,0,338.9985172272,982.0305786133,789.7922653198,0.9341502044
7772,75760c42-eb96-40a9-874a-5cbe27f22245,0,1,0,0.0,0.0,0.0,0.841474673
7773,6578b862-47f7-4cd5-921e-3f879da80816,0,0,1,104.7024381728,-19.3231367384,38.9074611664,0.4079545518
7774,4876cdf5-8fbd-4ee3-b998-aa9f42e799c7,0,0,1,-2.125,95.9677419355,-2.0,0.9626603285
7775,422ba9b0-3274-4e4c-8f33-6df880af19a5,0,0,1,11.0833333333,-2.84375,1.0,0.9165029284
7776,77a3f44c-ef63-429c-8670-dad2eb65fa8f,0,0,1,22.3315218466,-1.1994018555,-1.603760004,0.4325517471
7777,4bd5cc53-55ee-4a26-9151-015956072561,1,0,0,0.0,42.9340240955,13.2894736842,0.4365519821
